Sol,Filename,SCLCK,LTST,Ls_deg_,Comment,RMS_20_60,RMS_100_1000,Gustiness,MeanPressure,SD_Pressure,MeanTemp1,MeanTemp2,MeanTemp3,MeanCleanWS,MeanCleanWD,SD_CleanWS,SD_CleanWD,Incident_WD,GroundTemperature,TurbulentHeatFlux,Downwelling Flux
349,LS_SFX_TBED_0697936908_01______________________ARD2_TESTB_15U0_05.mat,697936301.645,16:49:05,173.251,360 turn,0.0332664445215712,0.0130055823423701,,622.647096774194,0.0361656880101449,259.351935483871,256.614838709677,256.476451612903,,,,,,246.946671,,26.837
349,LS_SFX_TBED_0697936908_01______________________ARD2_TESTB_15U0_06.mat,697936331.645,16:49:34,173.251,360 turn,0.05368292397259,0.0206653583263754,,622.678064516129,0.0332083679051828,258.563548387097,254.351935483871,253.796451612903,,,,,,246.946671,,26.837
349,LS_SFX_TBED_0697936908_01______________________ARD2_TESTB_15U0_07.mat,697936361.645,16:50:03,173.251,360 turn,0.0206966864089823,0.0065173440422826,,622.685161290323,0.0456706300768169,258.09,250.343225806452,250.031935483871,,,,,,246.946671,,26.837
349,LS_SFX_TBED_0697936908_01______________________ARD2_TESTB_15U0_08.mat,697936391.645,16:50:32,173.251,360 turn,0.0094673086892071,0.0010319116168756,,622.71935483871,0.0433540066484385,257.915806451613,250.256129032258,249.915806451613,,,,,,246.946671,,26.837
349,LS_SFX_TBED_0697936908_01______________________ARD2_TESTB_15U0_09.mat,697936421.645,16:51:02,173.251,360 turn,0.0208367643853747,0.0043293120988448,,622.757419354838,0.033163005687598,257.92935483871,252.915161290323,251.980967741936,,,,,,246.946671,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_01.mat,697936976.605,17:00:02,173.256,360 turn,0.0599203186029913,0.0320952921519474,,622.806129032258,0.0488997218366258,255.893548387097,250.77935483871,250.125161290323,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_010.mat,697937246.605,17:04:24,173.256,360 turn,0.0512430134163964,0.0270102356733453,,622.866129032258,0.035466173494817,255.647741935484,253.713225806452,253.13,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_011.mat,697937276.605,17:04:54,173.256,360 turn,0.0586197096292685,0.0391394738411703,,622.871290322581,0.0446274904428329,255.299677419355,252.767741935484,252.12935483871,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_012.mat,697937306.605,17:05:23,173.256,360 turn,0.0340641442932302,0.0188596094952517,,622.905161290323,0.0431949817873956,255.281290322581,254.112258064516,253.906774193548,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_013.mat,697937336.605,17:05:52,173.256,360 turn,0.0249365526328819,0.0041261449297208,,622.832258064516,0.0460224349217747,255.439032258065,254.483225806452,254.52,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_014.mat,697937366.605,17:06:21,173.256,360 turn,0.0364465849501212,0.0054149574416058,,622.882580645161,0.0411475185104725,255.278709677419,254.097419354839,253.484838709677,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_02.mat,697937006.605,17:00:31,173.256,360 turn,0.0383065457888066,0.0083483069605702,,622.744516129032,0.0454487777376842,255.506774193548,248.862580645161,248.39,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_03.mat,697937036.605,17:01:00,173.256,360 turn,0.0170805494093024,0.0028904481347642,,622.764838709677,0.0432720824351899,255.880967741936,252.417096774194,251.653225806452,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_04.mat,697937066.605,17:01:29,173.256,360 turn,0.0119931440451638,0.0010655311796986,,622.805483870968,0.0450805730278182,255.699677419355,252.243870967742,251.325483870968,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_05.mat,697937096.605,17:01:58,173.256,360 turn,0.0086804087720268,0.0006582001848531,,622.84064516129,0.042342687985135,255.721290322581,252.525483870968,251.647419354839,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_06.mat,697937126.605,17:02:28,173.256,360 turn,0.0141791541982296,0.0020981094545272,,622.866774193548,0.0453421876236002,255.694193548387,253.11935483871,252.574193548387,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_07.mat,697937156.605,17:02:57,173.256,360 turn,0.0122289511391106,0.0016353053918244,,622.871935483871,0.0388518000302576,255.707741935484,252.870967741936,252.456129032258,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_08.mat,697937186.605,17:03:26,173.256,360 turn,0.0120192711736481,0.002041760991644,,622.88935483871,0.0414676969757521,256.125806451613,254.697741935484,254.552903225806,,,,,,239.835983,,26.837
349,LS_SFX_TBED_0697937652_01______________________ARD2_TESTB_29U0_09.mat,697937216.605,17:03:55,173.256,360 turn,0.0294975975805833,0.0086932817969726,,622.876774193548,0.0402812691602513,255.572258064516,253.601290322581,253.352580645161,,,,,,239.835983,,26.837
356,LS__0356_0698532607_680EA2__0099314SCAM02356_001_LUJ01.fits,698532421.89,09:59:15,177.079,Passive Atmospheric Recording,0.0002266412195051,0.0001850299344012,0.06094030930241197,648.003214285714,0.134957617780892,234.251428571429,248.711666666667,237.529047619048,,,,,,269.822449,,18.558
357,LS__0357_0698658290_963EA2__0099314SCAM09357_001_LUJ01.fits,698658108.08,19:58:05,177.892,Passive Atmospheric Recording,0.002476775602848,0.0002349779010721,0.07806216196470771,658.151607142857,0.0981952738422881,218.796071428571,219.388452380952,219.28,,,,,,208.707504,,19.028
361,LS__0361_0698997652_430EA2__0110000SCAM04361_001_LUJ01.fits,698997469.495,15:43:04,180.098,Passive Atmospheric Recording,0.0133432942246913,0.0009646222382263,0.1471809313000975,633.985833333333,0.0507124884720271,262.865833333333,257.099345238095,256.915535714286,,,,,,264.619507,,30.521
362,LS__0362_0699056698_476EA2__0110000SCAM01362_001_LUJ01.fits,699056514.825,07:40:52,180.484,Passive Atmospheric Recording,0.0008381117174395,0.0002009396388352,0.049097212884548075,673.746071428571,0.115473696174175,210.74369047619,212.158869047619,213.159821428571,,,,,,209.924072,,13.799
367,LS__0367_0699537870_398EA2__0110108SCAM01367_001_LUJ01.fits,699537687.515,17:46:09,183.641,Passive Atmospheric Recording,0.0002130680910954,0.0001907528920846,0.0037624089138614185,637.706964285714,0.0377790444807999,238.093988095238,239.822916666667,237.504166666667,,,,,,235.605209,,24.758
371,LS__0371_0699848389_906EA2__0110108SCAM01371_001_LUJ01.fits,699848206.375,05:43:08,185.694,Passive Atmospheric Recording,0.0002093561490897,0.0002166104360251,0.024808661546340146,670.035416666667,0.032846114921998,195.763392857143,197.974464285714,197.545416666667,,,,,,201.162476,,12.612
373,LS__0373_0700051536_557EA2__0110108SCAM01373_001_LUJ03.fits,700051353.665,12:38:24,187.043,Passive Atmospheric Recording,0.0007353277231003,0.0001777736352355,0.028993740418632823,661.550654761905,0.0636714986290413,259.417440476191,257.053154761905,258.035416666667,,,,,,274.656982,,25.012
377,LS__0377_0700426832_211EA2__0110108SCAM01377_001_LUJ01.fits,700426648.555,18:06:00,189.55,Passive Atmospheric Recording,0.0002265918687146,0.0001826552568397,0.010982384731035591,647.106785714286,0.104779902930709,234.036369047619,234.862678571429,234.736904761905,,,,,,229.921906,,24.991
380,LS__0380_0700647242_524EA2__0111110SCAM01380_001_LUJ01.fits,700647059.395,05:41:13,191.031,Passive Atmospheric Recording,0.0002266764933624,0.0002140612380359,0.008044023029622822,677.908273809524,0.0946850880380783,197.114285714286,197.74994047619,197.463035714286,,,,,,202.859085,,12.976
384,LS__0384_0701045046_608EA2__0132448SCAM01384_015_LUJ01.fits,701044311.705,17:04:50,193.718,360 turn,0.0126437657929783,0.0027299420129606,,655.860302114803,0.0491555905917438,241.817069486405,242.668187311178,249.706374622357,,,,,,238.777206,,25.412
384,LS__0384_0701045800_411EA2__0132448SCAM01384_029_LUJ02.fits,701045107.705,17:17:45,193.723,360 turn,0.004471689862289,0.0005765960626688,,655.937160120846,0.0492344580490086,239.389365558912,239.982175226586,245.75664652568,,,,,,238.777206,,25.007
410,LS__0410_0703352301_351EA2__0220000SCAM03410_001_LUJ01.fits,703352115.465,16:56:09,209.662,Passive Atmospheric Recording,0.0060068208864516,0.0004853074872052,0.12466245564489863,692.848988095238,0.0337947287274698,248.422202380952,248.480535714286,248.672678571429,,,,,,236.703033,,27.738
416,LS__0416_0703839420_616EA2__0230824SCAM01416_001_LUJ01.fits,703839237.685,04:36:25,213.101,Passive Atmospheric Recording,0.0002043486025466,0.0002271043916454,,,,,,,,,,,,192.949997,,15.07
417,LS__0417_0703961238_873EA2__0231180SCAM07417_001_LUJ01.fits,703961053.1,13:32:01,213.965,Passive Atmospheric Recording,0.020118652383201,0.0064192830235858,0.2403087587582849,709.665416666667,0.0679190621401416,257.178273809524,264.134821428571,257.984107142857,,,,,,274.472198,,29.679
418,LS__0418_0704061832_200EA2__0232096SCAM05418_001_LUJ01.fits,704061649.285,16:43:29,214.679,Passive Atmospheric Recording,0.0029399861749347,0.0002399605565406,0.05643932897959263,701.662797619048,0.0402377008432123,241.861904761905,241.411964285714,248.110178571429,,,,,,241.164001,,29.804
421,LS__0421_0704315712_351EA2__0232872SCAM08421_001_LUJ01.fits,704315526.475,13:20:47,216.485,Passive Atmospheric Recording,0.01154810035781,0.0022584952639478,0.22148440871221298,727.888988095238,0.131338753309522,254.75875,252.631785714286,257.469285714286,,,,,,274.661774,,24.623
423,LS__0423_0704491749_368EA2__0240000SCAM09423_001_LUJ02.fits,704491563.54,12:55:39,217.741,Passive Atmospheric Recording,0.007696004142888,0.0007859505900158,0.15799065773377519,740.780595238095,0.0796075883374254,240.432202380952,241.559642857143,255.088869047619,,,,,,273.564972,,26.421
429,LS__0429_0705016696_481EA2__0241970SCAM01429_001_LUJ01.fits,705016513.585,10:48:51,221.501,Passive Atmospheric Recording,0.0016438705174793,0.0002013292195062,,,,,,,,,,,,250.805786,,22.599
435,LS__0435_0705563187_357EA2__0243290SCAM04435_001_LUJ01.fits,705563003.665,14:31:04,225.438,Passive Atmospheric Recording,0.0012320254976677,0.000254472916228,0.058850962106848294,733.581369047619,0.0768381578987102,258.176845238095,251.168928571429,257.230297619048,,,,,,265.716614,,31.337
436,LS__0436_0705683403_482EA2__0243900SCAM04436_001_LUJ01.fits,705683220.6,23:00:32,226.307,Passive Atmospheric Recording,0.000421711117563,0.0001918353793856,0.02584438854673379,775.899880952381,0.0689092790327448,205.655476190476,205.845952380952,206.153095238095,,,,,,196.949646,,19.622
440,LS__0440_0706039580_994EA2__0244358SCAM01440_001_LUJ01.fits,706039398.085,23:16:19,228.887,Passive Atmospheric Recording,0.0007283444216283,0.0002015942868995,,,0.0,0.0,0.0,0.0,,,,,,271.661224,,27.919
442,LS__0442_0706181439_401EA2__0250000SCAM06442_001_LUJ01.fits,706181253.565,13:36:37,229.916,Passive Atmospheric Recording,0.0003832491280783,0.0002033289823258,0.05881645886196306,751.840178571429,0.131883968301502,262.176607142857,250.03494047619,252.626607142857,,,,,,276.953766,,28.378
443,LS__0443_0706244346_607EA2__0250000SCAM01443_001_LUJ01.fits,706244163.78,06:36:45,230.373,Passive Atmospheric Recording,0.0002048374414527,0.0002159378883412,,,,,,,,,,,,190.989838,,15.996
444,LS__0444_0706387430_073EA2__0250214SCAM11444_001_LUJ01.fits,706387247.21,21:16:56,231.413,Passive Atmospheric Recording,0.0012417281661905,0.0001882811881242,,,0.0,0.0,0.0,0.0,,,,,,259.278595,,26.719
452,LS__0452_0707020559_790EA2__0260000SCAM01452_001_LUJ01.fits,707020377.0,00:23:16,236.029,Passive Atmospheric Recording,0.0002043863897428,0.0001950534730406,0.01054386843535612,795.782559523809,0.0842294913563163,202.939404761905,203.560595238095,202.965,,,,,,197.534073,,17.08
454,LS__0454_0707198092_745EA2__0260000SCAM01454_001_LUJ01.fits,707197909.975,00:21:56,237.326,Passive Atmospheric Recording,0.0070193346119415,0.0007369787916979,0.1764093438313863,799.221845238095,0.0864166198873612,201.181071428571,201.606904761905,202.057261904762,,,,,,196.855667,,16.364
455,LS__0455_0707361350_428EA2__0260096SCAM04455_001_LUJ02.fits,707361167.54,20:29:07,238.52,Passive Atmospheric Recording,0.0009239732315611,0.0002279003314219,,,,,,,,,,,,208.229431,,21.751
456,LS__0456_0707448481_280EA2__0260218SCAM07456_001_LUJ01.fits,707448298.49,20:01:54,239.158,Passive Atmospheric Recording,0.0003644787002176,0.0001939866587807,,,,,,,,,,,,215.274902,,23.071
477,LS__0477_0709287654_748EA2__0260850SCAM07477_001_LUJ01.fits,709287468.86,13:01:56,252.657,Passive Atmospheric Recording,0.0004159656814255,0.0001989839750147,0.04301557275545607,786.99619047619,0.0906186952714796,234.059464285714,236.909523809524,261.961964285714,,,,,,269.971344,,24.915
478,LS__0478_0709358273_230EA2__0261004SCAM01478_001_LUJ01.fits,709358090.35,08:06:57,253.176,Passive Atmospheric Recording,0.0002110793093315,0.0001931611305107,0.014918645245190376,804.372380952381,0.0658453831738874,213.608095238095,205.223273809524,205.097142857143,,,,,,209.850967,,16.147
479,LS__0479_0709463099_224EA2__0261004SCAM08479_001_LUJ01.fits,709462913.45,12:26:28,253.946,Passive Atmospheric Recording,0.0018873494977888,0.0002412992935621,0.11294951101276426,791.705654761905,0.175671985712053,232.075773809524,236.599523809524,252.842142857143,,,,,,272.6091,,21.525
483,LS__0483_0709802111_810EA2__0261004SCAM01483_001_LUJ01.fits,709801928.915,08:02:58,256.436,Passive Atmospheric Recording,0.0002096327646553,0.0001965757312099,0.02355836279060041,812.641428571429,0.0751229388752486,212.761369047619,203.97005952381,203.611785714286,,,,,,208.284058,,14.356
